task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	fastq_lines	sample_id
5913	3397521.pbs02	fastqc_1	SRX1648375	fastqc_1 (SRX1648375)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006422772	1630006444831	1630011783780	5361008	5336229		27.6	0.7	225783808.0	2743812096.0	225783808.0	2771034112.0	147710434100.0	49234967932.0	9116719.0	105329.0	98495941497.0	5978111.0	4905593.0	107.0	/scratch1/btsheal/work/00/3316b4771f0fb5ec648607752186a1			694649752	SRX1648375
8938	3402132.pbs02	fastqc_1	SRX2007110	fastqc_1 (SRX2007110)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017886154	1630017889950	1630019369153	1482999	1474340		57.1	0.8	263970816.0	2743812096.0	263970816.0	2771034112.0	103918562365.0	34638217402.0	6416690.0	78762.0	69301175017.0	5294916.0	4373508.0	131.0	/scratch1/btsheal/work/00/6389ff8694e4b24787cab700266b16			342957696	SRX2007110
3264	3393638.pbs02	fastqc_1	ERX697801	fastqc_1 (ERX697801)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996279261	1629996292294	1629997705068	1425807	1407792		31.6	0.7	241774592.0	2743812096.0	241774592.0	2771034112.0	50185249866.0	16726978775.0	3102730.0	44498.0	33479024596.0	5065660.0	1669911.0	108.0	/scratch1/btsheal/work/00/6b1bd3fcb09bd39b48d704d17aa8b4			190489640	ERX697801
6773	3398532.pbs02	fastqc_1	SRX465500	fastqc_1 (SRX465500)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009652121	1630009665118	1630009725035	72914	56742		34.1	0.6	190496768.0	2743812096.0	196505600.0	2798641152.0	1582202867.0	524256642.0	102612.0	7421.0	1077696676.0	2351811.0	54485.0	117.0	/scratch1/btsheal/work/00/7059e96985218ff26209dfdf6d6ceb			9691380	SRX465500
7187	3398986.pbs02	fastqc_1	SRX4171005	fastqc_1 (SRX4171005)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011211504	1630011224729	1630011314467	102963	83259		18.1	0.5	176238592.0	2743812096.0	176238592.0	2771034112.0	1109395317.0	366553484.0	73414.0	6921.0	762513715.0	2244053.0	35281.0	110.0	/scratch1/btsheal/work/01/63640f0bbb5bfcdb8a6bb563b0c7c4			6242696	SRX4171005
6360	3398104.pbs02	fastqc_1	SRX2024356	fastqc_1 (SRX2024356)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008128618	1630008141646	1630009569512	1440894	1422320		37.5	0.7	230584320.0	2743812096.0	230584320.0	2771034112.0	56008275086.0	18667523780.0	3461367.0	46915.0	37361157297.0	4672032.0	2198488.0	551.0	/scratch1/btsheal/work/01/6ac60eafdfb617cbb4ca728b79ddc3			262276088	SRX2024356
1156	3390989.pbs02	fastqc_1	ERX1268159	fastqc_1 (ERX1268159)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988315252	1629988324176	1629988529351	214099	204780		53.4	0.5	172208128.0	2739617792.0	173117440.0	2798641152.0	15000626590.0	4996944796.0	930080.0	15671.0	10023335291.0	2265340.0	547772.0	140.0	/scratch1/btsheal/work/01/a80278fad71ce2a14ec259f2787185			80602468	ERX1268159
5847	3397375.pbs02	fastqc_1	SRX4170976	fastqc_1 (SRX4170976)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006137391	1630006145230	1630006206150	68759	46663		14.3	0.5	161243136.0	2743812096.0	161243136.0	2771034112.0	37801013.0	9668325.0	7699.0	6779.0	47982743.0	2608711.0	9627.0	110.0	/scratch1/btsheal/work/01/c40d9276d8b9bd9c00099628020fc6			97532	SRX4170976
3665	3394148.pbs02	fastqc_1	SRX1074747	fastqc_1 (SRX1074747)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997790566	1629997840913	1629998934890	1144324	1096287		58.5	0.7	244043776.0	2743812096.0	244043776.0	2798641152.0	77429916115.0	25808500172.0	4782834.0	61646.0	51642171977.0	4893732.0	2776803.0	129.0	/scratch1/btsheal/work/02/363c309582d1c7715268415c189424			294581704	SRX1074747
5024	3396496.pbs02	fastqc_1	SRX3771510	fastqc_1 (SRX3771510)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002906972	1630002917006	1630003044912	137940	127819		64.3	0.4	147111936.0	2733613056.0	147111936.0	2733629440.0	8040395428.0	2676701885.0	500655.0	10745.0	5383218719.0	2043648.0	260315.0	115.0	/scratch1/btsheal/work/02/b9b6bbf22b48ed66ebaacdb66fdffd			59765420	SRX3771510
1078	3390911.pbs02	fastqc_1	DRX084629	fastqc_1 (DRX084629)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988021875	1629988032912	1629988107948	86073	78244		61.7	0.5	172576768.0	2739617792.0	174059520.0	2771034112.0	5113996003.0	1701360713.0	320464.0	9428.0	3432369844.0	2253473.0	195000.0	132.0	/scratch1/btsheal/work/03/e13d24258f2c3e178502e1bac72866			27625580	DRX084629
9058	3402244.pbs02	fastqc_1	SRX1528701	fastqc_1 (SRX1528701)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018322958	1630018331367	1630020042521	1719563	1711571		62.1	0.7	225492992.0	2743812096.0	225492992.0	2798641152.0	112506773981.0	37500429891.0	6945705.0	82890.0	75026812657.0	4743696.0	4437600.0	112.0	/scratch1/btsheal/work/03/f9aecea50ac7a4074cd9fddbd5d3df			528158680	SRX1528701
7157	3398929.pbs02	fastqc_1	SRX2248410	fastqc_1 (SRX2248410)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011085661	1630011102259	1630011783854	698193	674243		25.0	0.6	207466496.0	2743812096.0	214310912.0	2771034112.0	18195655553.0	6062000915.0	1127166.0	17834.0	12153342571.0	2453609.0	638427.0	108.0	/scratch1/btsheal/work/04/1adca215db1d5bafde1840e15b4657			69376840	SRX2248410
9470	3402643.pbs02	fastqc_1	SRX2549227	fastqc_1 (SRX2549227)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019892844	1630019907469	1630021028181	1135337	1124761		41.1	0.7	243924992.0	2743812096.0	243924992.0	2771034112.0	56000914652.0	18665569025.0	3461401.0	48177.0	37356125337.0	5003431.0	2137503.0	107.0	/scratch1/btsheal/work/04/1f4cd1b590346d8f7da672327ae6b1			190400232	SRX2549227
9186	3402361.pbs02	fastqc_1	SRX4170984	fastqc_1 (SRX4170984)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018790309	1630018801654	1630018819881	29572	21181		63.6	0.5	167960576.0	2739617792.0	168611840.0	2771034112.0	1023410742.0	337950079.0	68142.0	6946.0	705178519.0	2290808.0	28554.0	123.0	/scratch1/btsheal/work/04/285b9bda8b14f9506834484b2cbc6d			5387212	SRX4170984
1140	3390976.pbs02	fastqc_1	DRX078170	fastqc_1 (DRX078170)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988258251	1629988268509	1629988717335	459084	445169		39.1	0.7	236208128.0	2771017728.0	236208128.0	2771034112.0	16458364944.0	5484181746.0	1022214.0	21632.0	10994577492.0	4154171.0	569521.0	191.0	/scratch1/btsheal/work/05/0bf490645f6d895c379f8dd9b564f9			78420720	DRX078170
1575	3391409.pbs02	fastqc_1	DRX064474	fastqc_1 (DRX064474)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989858424	1629989872518	1629990454449	596025	575678		52.7	0.8	260194304.0	2743812096.0	260194304.0	2771034112.0	34173610085.0	11389595244.0	2114995.0	33971.0	22804700468.0	4532618.0	1206701.0	130.0	/scratch1/btsheal/work/06/5bb569c49d76862c381d0a699f53ee			149922552	DRX064474
1102	3390935.pbs02	fastqc_1	DRX088925	fastqc_1 (DRX088925)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988111303	1629988118106	1629988208362	97059	82845		59.7	0.5	181182464.0	2739617792.0	182915072.0	2771034112.0	5959825703.0	1983391405.0	372559.0	10069.0	3996126112.0	2248894.0	170826.0	114.0	/scratch1/btsheal/work/06/e6c92857f5e2a4e09dd390d8cbab19			32387704	DRX088925
9344	3402516.pbs02	fastqc_1	SRX4171173	fastqc_1 (SRX4171173)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019387774	1630019399422	1630019459345	71571	53266		33.4	0.6	194580480.0	2741329920.0	194580480.0	2771034112.0	1124998649.0	371738525.0	74365.0	6899.0	772917067.0	2210968.0	37310.0	176.0	/scratch1/btsheal/work/07/27f94daa895e0f888f77d1ecc0b853			5927184	SRX4171173
5303	3396811.pbs02	fastqc_1	SRX479323	fastqc_1 (SRX479323)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004021862	1630004037101	1630005961270	1939408	1917748		34.9	0.7	243068928.0	2743812096.0	243068928.0	2771034112.0	69471539193.0	23155377770.0	4291723.0	55671.0	46336644164.0	4750907.0	2765637.0	693.0	/scratch1/btsheal/work/07/7550181b987b5cbda98841daa5f14b			328582712	SRX479323
1917	3391806.pbs02	fastqc_1	SRX1704987	fastqc_1 (SRX1704987)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991114112	1629991122376	1629991252702	138590	131430		67.2	0.6	201367552.0	2744188928.0	201367552.0	2771034112.0	8399275716.0	2796458817.0	523078.0	11519.0	5622549623.0	2275541.0	276767.0	107.0	/scratch1/btsheal/work/07/a5a74feaddfaa4fabc3236955de44e			34062876	SRX1704987
1354	3391174.pbs02	fastqc_1	ERX1366499	fastqc_1 (ERX1366499)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989048464	1629989055786	1629989346570	298106	286280		54.2	0.7	229138432.0	2743812096.0	229138432.0	2771034112.0	19457987329.0	6484442401.0	1207562.0	24658.0	12994246713.0	4456578.0	684890.0	107.0	/scratch1/btsheal/work/08/1e8eac70709bf4247ac39e14d38be7			103980728	ERX1366499
5901	3397506.pbs02	fastqc_1	SRX1672295	fastqc_1 (SRX1672295)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006352282	1630006364605	1630006404612	52330	34018		35.9	0.6	188366848.0	2743812096.0	191692800.0	2771034112.0	418802122.0	136307029.0	30790.0	6417.0	302129131.0	2154758.0	13730.0	126.0	/scratch1/btsheal/work/08/89a9235bcab017de849e375a543c44			2252160	SRX1672295
7697	3399907.pbs02	fastqc_1	SRX3010446	fastqc_1 (SRX3010446)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013149955	1630013159046	1630013304905	154950	141657		47.8	0.5	170364928.0	2739617792.0	171343872.0	2798641152.0	6780361368.0	2256674323.0	422947.0	9891.0	4543209167.0	2023006.0	246788.0	111.0	/scratch1/btsheal/work/08/af381c5d02d407482d497e6160b35a			50261608	SRX3010446
7759	3399976.pbs02	fastqc_1	SRX1460204	fastqc_1 (SRX1460204)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013370576	1630013376943	1630013804528	433952	424688		38.3	0.6	209821696.0	2743812096.0	218578944.0	2771034112.0	16868955260.0	5620870209.0	1047308.0	21637.0	11268380369.0	3898027.0	615712.0	107.0	/scratch1/btsheal/work/0a/44ba5ad5ac9dc7361f5e57edfa82f5			140897576	SRX1460204
2815	3393215.pbs02	fastqc_1	SRX3152311	fastqc_1 (SRX3152311)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994570224	1629994582227	1629995564376	994152	972313		28.0	0.4	151265280.0	2663354368.0	151265280.0	2728382464.0	24771108239.0	8253677870.0	1532549.0	21524.0	16537000863.0	2416286.0	928321.0	642.0	/scratch1/btsheal/work/0a/d6dd14b3c1c633f77fa17c119fdf1b			142305416	SRX3152311
7624	3399790.pbs02	fastqc_1	SRX058643	fastqc_1 (SRX058643)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012884536	1630012892733	1630013041259	156723	133031		18.5	0.5	181268480.0	2743812096.0	187793408.0	2771034112.0	2678695238.0	889636341.0	170054.0	7653.0	1808736508.0	2191382.0	84907.0	107.0	/scratch1/btsheal/work/0b/4c14e54b940fbc04ad6d815de74b83			19660200	SRX058643
5288	3396792.pbs02	fastqc_1	SRX2519687	fastqc_1 (SRX2519687)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003951906	1630003966027	1630004766036	814130	797553		26.0	0.7	236490752.0	2743812096.0	236490752.0	2771034112.0	22312861993.0	7436089647.0	1383729.0	26575.0	14897462697.0	4693869.0	836958.0	141.0	/scratch1/btsheal/work/0c/0d5beeebbd7cd38b9ff29faa8713e2			88989256	SRX2519687
2446	3392852.pbs02	fastqc_1	SRX2095229	fastqc_1 (SRX2095229)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993160598	1629993173635	1629993937576	776978	756544		25.6	0.4	152694784.0	2663354368.0	152694784.0	2728382464.0	22097518504.0	7362624516.0	1367790.0	20318.0	14754587627.0	2500846.0	743173.0	107.0	/scratch1/btsheal/work/0c/8d7161f78ed480336ae77da65a16b2			117659384	SRX2095229
1667	3391540.pbs02	fastqc_1	SRX1676057	fastqc_1 (SRX1676057)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990182498	1629990193432	1629990480909	298411	285304		43.3	0.6	200069120.0	2743812096.0	200069120.0	2771034112.0	15016679742.0	5002234440.0	931023.0	15619.0	10034063735.0	2196720.0	552314.0	108.0	/scratch1/btsheal/work/0c/a93af0fe41bbc411466d57c0a1bc5d			89293504	SRX1676057
7867	3400082.pbs02	fastqc_1	SRX2248283	fastqc_1 (SRX2248283)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013796912	1630013801464	1630015234868	1437956	1412535		22.8	0.5	178229248.0	2739322880.0	178229248.0	2739339264.0	34861781166.0	11617449893.0	2155049.0	28525.0	23264073375.0	2827137.0	1149708.0	109.0	/scratch1/btsheal/work/0d/0c7906077ccc9bc37cbb1ad043c75e			133067568	SRX2248283
9373	3402544.pbs02	fastqc_1	SRX2567376	fastqc_1 (SRX2567376)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019499965	1630019509819	1630020317309	817344	810518		39.0	0.6	218279936.0	2743812096.0	218279936.0	2771034112.0	33944329768.0	11313070876.0	2100851.0	33252.0	22651800977.0	4582468.0	1353860.0	108.0	/scratch1/btsheal/work/0d/41e1362559559c87ecbb623e5978c9			200796672	SRX2567376
8535	3401743.pbs02	fastqc_1	SRX4317789	fastqc_1 (SRX4317789)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016310255	1630016323071	1630018135080	1824825	1804677		27.6	0.7	234635264.0	2743812096.0	234635264.0	2771034112.0	52062309217.0	17352166209.0	3217940.0	44351.0	34730547497.0	4581803.0	2025619.0	121.0	/scratch1/btsheal/work/0e/1c0524f1caa1bcdc2f463252e92d96			181639952	SRX4317789
2381	3392771.pbs02	fastqc_1	SRX3097081	fastqc_1 (SRX3097081)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992874322	1629992889654	1629993421190	546868	524010		23.5	0.6	199163904.0	2743812096.0	208601088.0	2771034112.0	13007044241.0	4332354634.0	807264.0	14424.0	8694389091.0	2367981.0	405389.0	107.0	/scratch1/btsheal/work/0e/325ac7e94c0df0350793146ccb4beb			49889072	SRX3097081
8028	3400234.pbs02	fastqc_1	SRX3060307	fastqc_1 (SRX3060307)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014400484	1630014408470	1630014451060	50576	41946		65.1	0.4	151404544.0	2735710208.0	151404544.0	2735726592.0	2422508355.0	804048186.0	154178.0	7128.0	1637973335.0	1965797.0	74402.0	113.0	/scratch1/btsheal/work/0e/d186f69a28a8c9e796fe4b594f2bd4			18128132	SRX3060307
8156	3400871.pbs02	fastqc_1	SRX4170905	fastqc_1 (SRX4170905)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014873804	1630014889253	1630014909390	35586	23178		59.1	0.5	178794496.0	2743812096.0	178896896.0	2771034112.0	1171639927.0	387227260.0	77313.0	6915.0	804135339.0	2201504.0	31042.0	108.0	/scratch1/btsheal/work/0f/3ed75dc26b1e291d7891709370f200			6594724	SRX4170905
3768	3394655.pbs02	fastqc_1	SRX1796260	fastqc_1 (SRX1796260)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629998243844	1629998261874	1629998879900	636056	613684		21.9	0.6	192929792.0	2743812096.0	200200192.0	2771034112.0	18065318187.0	6018485377.0	1119064.0	17601.0	12066469467.0	2379851.0	689573.0	113.0	/scratch1/btsheal/work/0f/4054fb16ff0638b9d28fce6bcca2a1			97007156	SRX1796260
2953	3393343.pbs02	fastqc_1	SRX4124228	fastqc_1 (SRX4124228)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995113314	1629995119888	1629995387509	274195	263494		33.8	0.5	179089408.0	2771017728.0	179089408.0	2771034112.0	11516001422.0	3835328754.0	715086.0	13137.0	7700270027.0	2180118.0	443064.0	1090.0	/scratch1/btsheal/work/0f/70510f517cb17088c3e8bf9529958e			54235696	SRX4124228
2042	3392440.pbs02	fastqc_1	SRX2095261	fastqc_1 (SRX2095261)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991598883	1629991606276	1629992118621	519738	503603		37.1	0.6	197554176.0	2741329920.0	197554176.0	2771034112.0	25186808343.0	8392304331.0	1558221.0	22151.0	16814141947.0	2404417.0	1030572.0	198.0	/scratch1/btsheal/work/10/1b1e62a8219827750c385fb21d9e89			134067780	SRX2095261
7619	3399779.pbs02	fastqc_1	SRX1734655	fastqc_1 (SRX1734655)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012858686	1630012875761	1630013897135	1038449	1006795		28.7	0.5	164384768.0	2663354368.0	164384768.0	2728382464.0	32225232151.0	10738557622.0	1992391.0	26784.0	21506382271.0	2572772.0	1075117.0	107.0	/scratch1/btsheal/work/10/6db42cb761251b1859cefa78cb8d3d			124931300	SRX1734655
9329	3402503.pbs02	fastqc_1	SRX2190972	fastqc_1 (SRX2190972)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019341328	1630019346235	1630019466312	124984	106651		22.4	0.5	181899264.0	2743812096.0	193077248.0	2771034112.0	1803838323.0	597827080.0	116030.0	6738.0	1225521523.0	2000605.0	56850.0	109.0	/scratch1/btsheal/work/10/9691aded40c8a946fc14c325561cb0			13493888	SRX2190972
7684	3399884.pbs02	fastqc_1	SRX2977312	fastqc_1 (SRX2977312)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013102865	1630013113972	1630014171818	1068953	1053008		31.1	0.7	233730048.0	2743812096.0	233730048.0	2771034112.0	40004495913.0	13333546576.0	2475078.0	38234.0	26691782793.0	5056102.0	1263586.0	107.0	/scratch1/btsheal/work/10/b73e6a6259171352dd0c1770504521			185129656	SRX2977312
7877	3400094.pbs02	fastqc_1	SRX398687	fastqc_1 (SRX398687)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013839450	1630013849983	1630013897230	57780	41554		42.6	0.7	222482432.0	2741714944.0	222482432.0	2771034112.0	909285019.0	300008412.0	61206.0	7101.0	629056568.0	2385539.0	30181.0	107.0	/scratch1/btsheal/work/12/4c0e032d125d668d41cf8ec1d5761f			4105068	SRX398687
4052	3394942.pbs02	fastqc_1	SRX2884703	fastqc_1 (SRX2884703)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999300169	1629999313168	1630000085825	785656	771511		35.3	0.8	257822720.0	2743812096.0	257822720.0	2771034112.0	31569818139.0	10521869961.0	1954713.0	32742.0	21068737457.0	4866183.0	1060862.0	108.0	/scratch1/btsheal/work/12/62929206051ac97a88fc3813f0c15a			93682064	SRX2884703
3374	3393745.pbs02	fastqc_1	SRX2510633	fastqc_1 (SRX2510633)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996710751	1629996715424	1629997243838	533087	519350		27.6	0.6	201916416.0	2742439936.0	210931712.0	2771034112.0	16863319083.0	5617780349.0	1044921.0	16748.0	11265150907.0	2281119.0	650705.0	115.0	/scratch1/btsheal/work/13/40dbabcf2554393c8647e9690dbca7			89143764	SRX2510633
5019	3396488.pbs02	fastqc_1	SRX3464884	fastqc_1 (SRX3464884)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002879396	1630002899765	1630002939933	60537	52290		66.5	0.5	182423552.0	2743500800.0	182423552.0	2798641152.0	2964638710.0	984761767.0	187592.0	7458.0	1999398951.0	1978398.0	101698.0	107.0	/scratch1/btsheal/work/13/911c75f07fa5ebb80f81d3106acfef			22189140	SRX3464884
8504	3401717.pbs02	fastqc_1	SRX525651	fastqc_1 (SRX525651)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016217075	1630016228055	1630016798264	581189	569423		41.1	0.6	188088320.0	2743574528.0	188088320.0	2771034112.0	30522161977.0	10170823220.0	1887345.0	25593.0	20371010216.0	2426846.0	976954.0	108.0	/scratch1/btsheal/work/13/d9599dd8091b5e930350a591fd40f1			161126580	SRX525651
2467	3392874.pbs02	fastqc_1	SRX3081235	fastqc_1 (SRX3081235)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993254299	1629993263732	1629993350162	95863	78726		34.6	0.5	179523584.0	2742910976.0	179523584.0	2771034112.0	1956538151.0	649217932.0	125866.0	7723.0	1327181103.0	2550637.0	72675.0	107.0	/scratch1/btsheal/work/13/f0af4675f9826a093c43349b636213			19605916	SRX3081235
7141	3398904.pbs02	fastqc_1	SRX2764303	fastqc_1 (SRX2764303)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011026113	1630011037221	1630012107471	1081358	1067987		46.7	0.6	214732800.0	2743812096.0	214732800.0	2771034112.0	56352056420.0	18782293581.0	3482788.0	47490.0	37590280789.0	4677759.0	2117674.0	111.0	/scratch1/btsheal/work/13/fb89737e1e1f508f831049fd1b65b0			281948832	SRX2764303
8327	3401360.pbs02	fastqc_1	SRX2656574	fastqc_1 (SRX2656574)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015515975	1630015537887	1630015878160	362185	333694		50.4	0.7	236408832.0	2744287232.0	236408832.0	2771034112.0	18216251943.0	6070566067.0	1131091.0	24065.0	12166386393.0	4558088.0	639814.0	107.0	/scratch1/btsheal/work/14/2cf42ff246a3938b55ec0e20c1554f			72687728	SRX2656574
6832	3398593.pbs02	fastqc_1	SRX3540791	fastqc_1 (SRX3540791)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009866660	1630009878429	1630010320432	453772	435384		37.3	0.7	239022080.0	2743812096.0	242065408.0	2771034112.0	13990648852.0	4660171906.0	867679.0	14681.0	9350041863.0	2188612.0	535656.0	321.0	/scratch1/btsheal/work/14/5aec8a21075bfc1648565bc639e8ad			83041788	SRX3540791
8930	3402121.pbs02	fastqc_1	SRX1604116	fastqc_1 (SRX1604116)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017843556	1630017853085	1630017883083	39527	30087		67.2	0.6	198262784.0	2746277888.0	198262784.0	2771034112.0	1574548692.0	521876621.0	102311.0	7658.0	1072545239.0	2512302.0	45395.0	111.0	/scratch1/btsheal/work/14/c727a80facd3e63a005a3d945bdf5e			8828360	SRX1604116
2264	3392653.pbs02	fastqc_1	SRX799509	fastqc_1 (SRX799509)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992442923	1629992450560	1629992792665	349742	339859		44.1	0.6	194945024.0	2743812096.0	198176768.0	2771034112.0	21245652062.0	7078626818.0	1315236.0	19704.0	14186690220.0	2356297.0	807410.0	109.0	/scratch1/btsheal/work/15/dcdd29f741f173f09929691bb2c7dd			117828080	SRX799509
1342	3391155.pbs02	fastqc_1	DRX084084	fastqc_1 (DRX084084)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988983845	1629988990823	1629989311047	327202	320979		64.6	0.5	174133248.0	2740486144.0	174133248.0	2771034112.0	20668293887.0	6886233590.0	1279930.0	19259.0	13801805152.0	2477049.0	804017.0	115.0	/scratch1/btsheal/work/15/ebc73c5959c098e3d29e7bc908d4d9			121125096	DRX084084
