task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	fastq_lines	sample_id
2105	3392502.pbs02	fastq_merge	SRX193185	fastq_merge (SRX193185)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991843744	1629991857661	1629992943565	1099821	1078631		6.7	0.0	8843264.0	20078592.0	8843264.0	20094976.0	51568675201.0	34379052899.0	1114964.0	65599.0	34379512400.0	17189526192.0	2314105.0	9879.0	/scratch1/btsheal/work/00/13b36971cfa8fa7d03de13b623afb9			226317876	SRX193185
2913	3393309.pbs02	fastq_merge	SRX1418407	fastq_merge (SRX1418407)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994972420	1629994978850	1629995595052	622632	612599		12.5	0.0	8761344.0	20082688.0	8761344.0	20099072.0	39505069360.0	26336647319.0	854204.0	50261.0	26337106755.0	13168323368.0	1361161.0	36.0	/scratch1/btsheal/work/00/67d539a3d550abe3c6a216d0e30e9c			228572624	SRX1418407
1247	3391080.pbs02	fastq_merge	DRX064462	fastq_merge (DRX064462)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988654463	1629988672243	1629989527147	872684	854226		6.3	0.0	8450048.0	20082688.0	8450048.0	20099072.0	33143564206.0	22095643877.0	716690.0	42173.0	22096103328.0	11047821656.0	1235481.0	20.0	/scratch1/btsheal/work/00/aa1e84f4bcd59f1e689d29f6bfb221			145491960	DRX064462
8186	3400895.pbs02	fastq_merge	SRX1397836	fastq_merge (SRX1397836)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014981153	1630014994416	1630015009361	28208	9326		6.6	0.0	8568832.0	20078592.0	8568832.0	20094976.0	361092291.0	240664301.0	8029.0	485.0	241123807.0	120331894.0	15554.0	1.0	/scratch1/btsheal/work/02/6314f7b148b7ff7ab9b1d067960f7a			1952532	SRX1397836
8986	3402183.pbs02	fastq_merge	SRX384160	fastq_merge (SRX384160)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018073321	1630018090159	1630019701079	1627758	1604811		5.9	0.0	8785920.0	20082688.0	8785920.0	20099072.0	49429423127.0	32952880476.0	1068747.0	62884.0	32953339628.0	16476439806.0	1638850.0	41.0	/scratch1/btsheal/work/03/4592ea4e278b6c17782c15502973d7			264231264	SRX384160
1914	3391801.pbs02	fastq_merge	SRX1609645	fastq_merge (SRX1609645)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991097426	1629991112448	1629991167708	70282	53595		26.1	0.0	8691712.0	20078592.0	8691712.0	20094976.0	5413834611.0	3609159174.0	117251.0	6909.0	3609618671.0	1804579326.0	212027.0	2.0	/scratch1/btsheal/work/03/66d7d27f3a64fb271ee55a0c49bb60			32123020	SRX1609645
5502	3397032.pbs02	fastq_merge	SRX522625	fastq_merge (SRX522625)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004808262	1630004826849	1630005228674	420412	407802		8.6	0.0	8880128.0	20082688.0	8880128.0	20099072.0	18629268380.0	12419446663.0	402940.0	23717.0	12419906104.0	6209723044.0	631250.0	9.0	/scratch1/btsheal/work/03/8b65e262023342d59c860de19db46a			70203792	SRX522625
8281	3400984.pbs02	fastq_merge	SRX647451	fastq_merge (SRX647451)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015344721	1630015356365	1630015856069	511348	493303		8.6	0.0	8630272.0	20078592.0	8630272.0	20094976.0	30662414459.0	20441545739.0	663041.0	39015.0	20442005236.0	10220772610.0	1346669.0	21.0	/scratch1/btsheal/work/03/a06d6db3a8e7702d0072d2b5322e3e			116732816	SRX647451
8531	3401741.pbs02	fastq_merge	SRX465259	fastq_merge (SRX465259)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016301936	1630016310042	1630016363059	61123	42995		10.8	0.0	8675328.0	20078592.0	8675328.0	20094976.0	2081778173.0	1387788209.0	45224.0	2673.0	1388247708.0	693893846.0	70209.0	2.0	/scratch1/btsheal/work/03/a2628b34f49baa9d3f3ad104240a08			13491300	SRX465259
4214	3395158.pbs02	fastq_merge	SRX424581	fastq_merge (SRX424581)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999897246	1629999915225	1630001380454	1483208	1466548		8.6	0.0	8667136.0	20082688.0	8667136.0	20099072.0	53866696109.0	35911065146.0	1164652.0	68521.0	35911524584.0	17955532284.0	1785860.0	92.0	/scratch1/btsheal/work/03/ced8ad3e84da8ce4d2769a8a8d55b4			239220072	SRX424581
5203	3396701.pbs02	fastq_merge	SRX2519687	fastq_merge (SRX2519687)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003648493	1630003661146	1630003915122	266629	255053		13.9	0.0	8744960.0	20082688.0	8744960.0	20099072.0	22296111742.0	14864008913.0	482202.0	28377.0	14864468355.0	7432004168.0	942102.0	8.0	/scratch1/btsheal/work/03/e08fb11eac9f10444ba6cf27993122			88989256	SRX2519687
3293	3393669.pbs02	fastq_merge	SRX3236665	fastq_merge (SRX3236665)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996409545	1629996412864	1629997162601	753056	745373		25.6	0.0	8769536.0	20082688.0	8769536.0	20099072.0	74388888065.0	49592526460.0	1608272.0	94617.0	49592985899.0	24796262940.0	2766949.0	16.0	/scratch1/btsheal/work/03/fd970baf190e18d71ebbca5c0c05b8			246563904	SRX3236665
6941	3398697.pbs02	fastq_merge	SRX1735066	fastq_merge (SRX1735066)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010271610	1630010277463	1630011657233	1385623	1369841		10.5	0.0	8798208.0	20082688.0	8798208.0	20099072.0	61079907015.0	40719849365.0	1320728.0	77728.0	40720306887.0	20359923434.0	2075380.0	15.0	/scratch1/btsheal/work/04/9879198cad870d11cf279e7a60c154			238943388	SRX1735066
8831	3402024.pbs02	fastq_merge	SRX2511090	fastq_merge (SRX2511090)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017433708	1630017441123	1630017656126	222418	199564		18.5	0.0	8749056.0	20082688.0	8749056.0	20099072.0	19356744710.0	12904430889.0	418664.0	24641.0	12904890331.0	6452215156.0	671161.0	4.0	/scratch1/btsheal/work/04/deadd1ba6ef457cfad831fc113fa8e			73583800	SRX2511090
857	3390106.pbs02	fastq_merge	ERX1268146	fastq_merge (ERX1268146)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987043034	1629987052501	1629987102504	59470	51443		10.9	0.0	8744960.0	20078592.0	8744960.0	20094976.0	5176313545.0	3450811789.0	112117.0	6607.0	3451275383.0	1725405634.0	221828.0	3.0	/scratch1/btsheal/work/05/0aab407fc97f62a043fdf7b0972c80			19689388	ERX1268146
2204	3392603.pbs02	fastq_merge	SRX151571	fastq_merge (SRX151571)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992253248	1629992267469	1629992802660	549412	531123		7.6	0.0	8568832.0	20078592.0	8568832.0	20094976.0	18062431474.0	12041557081.0	390672.0	22993.0	12042016584.0	6020778284.0	730581.0	34.0	/scratch1/btsheal/work/05/0e2adefb9c933f5878455bce9bad9d			94407824	SRX151571
1752	3391631.pbs02	fastq_merge	SRX1671197	fastq_merge (SRX1671197)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990458883	1629990465867	1629990678074	219191	206602		17.2	0.0	8605696.0	20082688.0	8605696.0	20099072.0	19062531680.0	12708288962.0	412304.0	24265.0	12708748419.0	6354144200.0	699125.0	208.0	/scratch1/btsheal/work/05/345aff7f3bf2a41d5a2b26bce1706e			90746944	SRX1671197
1936	3391825.pbs02	fastq_merge	SRX1734641	fastq_merge (SRX1734641)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991183106	1629991202718	1629991404045	220939	201428		21.7	0.0	8761344.0	20082688.0	8761344.0	20099072.0	19679451723.0	13119560394.0	425694.0	25066.0	13120019079.0	6559779530.0	753302.0	9.0	/scratch1/btsheal/work/05/ba13563f3b5ac4c4952e390ec2b7bb			76944212	SRX1734641
7667	3399860.pbs02	fastq_merge	SRX799503	fastq_merge (SRX799503)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013047666	1630013061352	1630013636806	589140	563588		9.6	0.0	8667136.0	20078592.0	8667136.0	20094976.0	21530302946.0	14353471395.0	465636.0	27403.0	14353930892.0	7176735438.0	761154.0	14.0	/scratch1/btsheal/work/05/db0915bbf75692f5b4904dcda4a013			119489972	SRX799503
9321	3402492.pbs02	fastq_merge	SRX1426063	fastq_merge (SRX1426063)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019308122	1630019324115	1630020844317	1536195	1523040		8.0	0.0	8564736.0	20078592.0	8564736.0	20094976.0	86624991004.0	57749930104.0	1872762.0	110175.0	57750389599.0	28874964790.0	4143191.0	631.0	/scratch1/btsheal/work/06/2bc7bac1fdd2b99ab65ff44e10ba0b			333115924	SRX1426063
4811	3396287.pbs02	fastq_merge	SRX4124200	fastq_merge (SRX4124200)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002153788	1630002165989	1630002330092	176304	162953		13.9	0.0	8679424.0	20078592.0	8679424.0	20094976.0	14678554672.0	9785639218.0	317524.0	18691.0	9786098715.0	4892819348.0	678160.0	163.0	/scratch1/btsheal/work/06/691a0344ec58de5a6cac8db09bb873			69052640	SRX4124200
4474	3395432.pbs02	fastq_merge	SRX4171120	fastq_merge (SRX4171120)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000890339	1630000903534	1630000942359	52020	30527		9.0	0.0	8802304.0	20078592.0	8802304.0	20094976.0	1090319404.0	726815702.0	23793.0	1413.0	727275203.0	363407592.0	39212.0	9.0	/scratch1/btsheal/work/06/ef0817f571580e806fed2eef578f8f			6223596	SRX4171120
7511	3399587.pbs02	fastq_merge	SRX3464768	fastq_merge (SRX3464768)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012405794	1630012408775	1630012501979	96185	69790		8.0	0.0	8601600.0	20078592.0	8601600.0	20094976.0	2307966888.0	1538580688.0	50114.0	2961.0	1539040187.0	769290084.0	81552.0	1.0	/scratch1/btsheal/work/07/85e37974897f7fedc03a09f4b827be			17194100	SRX3464768
8338	3401546.pbs02	fastq_merge	SRX1555357	fastq_merge (SRX1555357)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015569334	1630015583677	1630015866074	296740	278145		17.4	0.0	8904704.0	20078592.0	8904704.0	20094976.0	18553712609.0	12369077846.0	401293.0	23619.0	12369537347.0	6184538664.0	758358.0	3.0	/scratch1/btsheal/work/07/bc6f7b6af1313cf3ade4dee7215c32			87732156	SRX1555357
3275	3393649.pbs02	fastq_merge	SRX3236664	fastq_merge (SRX3236664)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996327306	1629996336678	1629998104253	1776947	1760881		10.9	0.0	8699904.0	20082688.0	8699904.0	20099072.0	94994427595.0	63329552808.0	2053694.0	120817.0	63330012243.0	31664776112.0	3551401.0	81.0	/scratch1/btsheal/work/08/0404beeaff9ea6699a3bec36dc981e			314739616	SRX3236664
5061	3396538.pbs02	fastq_merge	SRX2367983	fastq_merge (SRX2367983)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003049989	1630003060556	1630003090698	40709	27344		23.8	0.0	8486912.0	20078592.0	8486912.0	20094976.0	2716387245.0	1810860929.0	58942.0	3479.0	1811320427.0	905430204.0	95212.0	0.0	/scratch1/btsheal/work/08/0673c45b97e409d90c080270fba790			20219436	SRX2367983
2012	3392408.pbs02	fastq_merge	SRX328790	fastq_merge (SRX328790)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991468608	1629991474991	1629991756644	288036	277912		19.3	0.0	8445952.0	20078592.0	8445952.0	20094976.0	26194112623.0	17462677840.0	566451.0	33333.0	17463137340.0	8731338662.0	1180034.0	13.0	/scratch1/btsheal/work/08/261c9b13cf81e78763886df432cd4d			100327112	SRX328790
1764	3391647.pbs02	fastq_merge	SRX2899201	fastq_merge (SRX2899201)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990502797	1629990631668	1629990704292	201495	69401		29.1	0.0	8495104.0	20078592.0	8495104.0	20094976.0	7250417123.0	4833547514.0	156953.0	9245.0	4834011107.0	2416773496.0	312024.0	2.0	/scratch1/btsheal/work/08/3f74793c95ca402687830e3a5f7617			28919140	SRX2899201
5644	3397168.pbs02	fastq_merge	SRX245485	fastq_merge (SRX245485)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005357034	1630005371276	1630005553645	196611	174061		7.2	0.0	8740864.0	20078592.0	8740864.0	20094976.0	6576379993.0	4384189429.0	142383.0	8389.0	4384648936.0	2192094460.0	267896.0	4.0	/scratch1/btsheal/work/08/423eca5e54ad8a655bfeca254afe80			47253760	SRX245485
9141	3402321.pbs02	fastq_merge	SRX4170984	fastq_merge (SRX4170984)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018622568	1630018633275	1630018648804	26236	10351		23.3	0.0	8622080.0	20078592.0	8622080.0	20094976.0	1007676774.0	671720619.0	22006.0	1307.0	672180119.0	335860050.0	39775.0	2.0	/scratch1/btsheal/work/08/45b67983350deb42db4d59336f1ce2			5387212	SRX4170984
6507	3398254.pbs02	fastq_merge	SRX2642826	fastq_merge (SRX2642826)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008635314	1630008640932	1630008874609	239295	218159		8.5	0.0	8691712.0	20078592.0	8691712.0	20094976.0	8825087455.0	5883327737.0	190991.0	11247.0	5883787235.0	2941663608.0	388101.0	84.0	/scratch1/btsheal/work/08/6e51f3ea6af29b5bce04afb9cf490d			50024572	SRX2642826
4965	3396435.pbs02	fastq_merge	SRX386865	fastq_merge (SRX386865)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002701775	1630002713453	1630003070495	368720	355237		15.1	0.0	8650752.0	20078592.0	8650752.0	20094976.0	28189987765.0	18793261276.0	609595.0	35871.0	18793720772.0	9396630378.0	1337987.0	152.0	/scratch1/btsheal/work/08/bb7bf3f933a89bb6dea1cc09ea14b3			107344832	SRX386865
6174	3397907.pbs02	fastq_merge	SRX2248479	fastq_merge (SRX2248479)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007355044	1630007366337	1630007782987	427943	408717		7.5	0.0	8593408.0	20078592.0	8593408.0	20094976.0	19601028254.0	13067288273.0	423930.0	24949.0	13067747771.0	6533643876.0	858401.0	11.0	/scratch1/btsheal/work/08/ed77042fb3904d1a1b5e398c7e0332			92663276	SRX2248479
4207	3395150.pbs02	fastq_merge	ERX2297595	fastq_merge (ERX2297595)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999857238	1629999866238	1630001589844	1732606	1719465		11.5	0.0	8675328.0	20082688.0	8675328.0	20099072.0	99825007592.0	66549939476.0	2158116.0	126961.0	66550398911.0	33274969446.0	3883348.0	31.0	/scratch1/btsheal/work/09/0f7c13b37d23aa8b7b7f22ec3f0af4			361581608	ERX2297595
8050	3400256.pbs02	fastq_merge	SRX2611452	fastq_merge (SRX2611452)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014491137	1630014511046	1630014771036	279899	252735		7.9	0.0	8531968.0	20078592.0	8531968.0	20094976.0	8150747079.0	5433767493.0	176416.0	10391.0	5434226995.0	2716883488.0	341832.0	9.0	/scratch1/btsheal/work/09/96f4f2c37b4e5bf575c622630d21dd			49137648	SRX2611452
9658	3402943.pbs02	fastq_merge	SRX2140375	fastq_merge (SRX2140375)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630020593990	1630020601099	1630020866789	272799	262080		24.7	0.0	8642560.0	20082688.0	8642560.0	20099072.0	26475610605.0	17650341716.0	572547.0	33694.0	17650805191.0	8825170538.0	983016.0	6.0	/scratch1/btsheal/work/09/a9814b7574af2a429d35f034e36445			142178004	SRX2140375
7217	3399041.pbs02	fastq_merge	SRX729665	fastq_merge (SRX729665)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011338876	1630011347401	1630011938818	599942	586102		17.5	0.0	8806400.0	20078592.0	8806400.0	20094976.0	38870100488.0	25913336433.0	840463.0	49451.0	25913800028.0	12956667958.0	1721304.0	8.0	/scratch1/btsheal/work/09/b18ced702ea8d904db5cd456b7fd30			147076892	SRX729665
1920	3391809.pbs02	fastq_merge	SRX321621	fastq_merge (SRX321621)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991127543	1629991147728	1629992829547	1702004	1677442		5.3	0.0	8577024.0	20078592.0	8577024.0	20094976.0	64594552626.0	43062971195.0	1396540.0	82163.0	43063430700.0	21531485342.0	3049951.0	20.0	/scratch1/btsheal/work/09/dfe9b2486745064a5df750b357e7d2			354839016	SRX321621
8494	3401701.pbs02	fastq_merge	SRX2871318	fastq_merge (SRX2871318)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016144299	1630016154271	1630016323023	178724	167356		22.8	0.0	8675328.0	20078592.0	8675328.0	20094976.0	13657464499.0	9104912436.0	295452.0	17393.0	9105371931.0	4552455956.0	611481.0	16.0	/scratch1/btsheal/work/0a/072ec095ba23aa61ebca4e53c4b9d3			100484180	SRX2871318
7550	3399660.pbs02	fastq_merge	SRX2770570	fastq_merge (SRX2770570)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012588365	1630012598304	1630013789465	1201100	1186742		8.7	0.0	8777728.0	20082688.0	8777728.0	20099072.0	60694102482.0	40462669399.0	1312240.0	77205.0	40463128835.0	20231334408.0	2158207.0	15.0	/scratch1/btsheal/work/0a/45b9846a2c859abf9abab7ac8fbb1c			211668992	SRX2770570
6954	3398712.pbs02	fastq_merge	SRX2529379	fastq_merge (SRX2529379)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010323825	1630010338232	1630011132153	808328	787635		12.7	0.0	8601600.0	20082688.0	8601600.0	20099072.0	45901826914.0	30601152592.0	992474.0	58394.0	30601611971.0	15300575976.0	1505711.0	12.0	/scratch1/btsheal/work/0a/8b3095cf3fe983588f26eb28783b06			265335600	SRX2529379
1022	3390841.pbs02	fastq_merge	DRX089062	fastq_merge (DRX089062)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987743446	1629987757895	1629987809937	66491	54652		21.5	0.0	8683520.0	20078592.0	8683520.0	20094976.0	5644155923.0	3762706710.0	122231.0	7203.0	3763166212.0	1881353098.0	240969.0	0.0	/scratch1/btsheal/work/0a/f4c4bc9ee48944519f3d8869ac2203			30754132	DRX089062
3501	3393861.pbs02	fastq_merge	SRX1604328	fastq_merge (SRX1604328)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997168724	1629997183099	1629997218065	49341	31110		10.7	0.0	8507392.0	20078592.0	8507392.0	20094976.0	1498589950.0	998996071.0	32617.0	1931.0	999455571.0	499497776.0	51267.0	4.0	/scratch1/btsheal/work/0a/f5e71d7dc15844f14edb208c8c7089			9818460	SRX1604328
2795	3393197.pbs02	fastq_merge	ERX1659562	fastq_merge (ERX1659562)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994469505	1629994472333	1629995059061	589556	570961		6.1	0.0	8790016.0	20082688.0	8790016.0	20099072.0	18701045489.0	12467298062.0	404488.0	23805.0	12467757499.0	6233648740.0	673844.0	26.0	/scratch1/btsheal/work/0b/9185a1644616965431c7649e332c17			100054392	ERX1659562
1386	3391200.pbs02	fastq_merge	SRX157537	fastq_merge (SRX157537)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989143998	1629989150816	1629989210811	66813	59652		26.0	0.0	8626176.0	20078592.0	8626176.0	20094976.0	6082220556.0	4054749802.0	131700.0	7759.0	4055209304.0	2027374644.0	268806.0	2.0	/scratch1/btsheal/work/0b/cb3cfe59b510d4292077a4cf3bb666			41327096	SRX157537
924	3390700.pbs02	fastq_merge	DRX088897	fastq_merge (DRX088897)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987325663	1629987332710	1629987358555	32892	25356		21.8	0.0	8466432.0	20078592.0	8466432.0	20094976.0	2592603213.0	1728338245.0	56267.0	3323.0	1728801848.0	864168868.0	95555.0	3.0	/scratch1/btsheal/work/0b/e56f838fc5f2afb722efdc32c68157			14146304	DRX088897
3235	3393602.pbs02	fastq_merge	SRX123434	fastq_merge (SRX123434)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996150823	1629996159369	1629996699277	548454	536753		7.3	0.0	8843264.0	20078592.0	8843264.0	20094976.0	25735416475.0	17156880415.0	556537.0	32751.0	17157339916.0	8578439950.0	1183913.0	524.0	/scratch1/btsheal/work/0c/04948e507a47e79f262df1f3a4e9a1			148363936	SRX123434
4597	3395553.pbs02	fastq_merge	SRX860946	fastq_merge (SRX860946)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001364938	1630001375547	1630003844453	2479515	2466395		13.7	0.0	8691712.0	20082688.0	8691712.0	20099072.0	161774700511.0	107849734751.0	3497258.0	205733.0	107850194192.0	53924867088.0	6537970.0	402.0	/scratch1/btsheal/work/0c/55218825df82030e727a762c3ba821			588261912	SRX860946
1187	3391019.pbs02	fastq_merge	ERX1477505	fastq_merge (ERX1477505)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988428725	1629988439375	1629988829171	400446	387242		19.5	0.0	8826880.0	20078592.0	8826880.0	20094976.0	32321738274.0	21547761612.0	698910.0	41125.0	21548221107.0	10773880544.0	1356921.0	51.0	/scratch1/btsheal/work/0c/a8cdcbcefafd8aa53cd6fe9ddb9e25			121641112	ERX1477505
7255	3399157.pbs02	fastq_merge	SRX2248349	fastq_merge (SRX2248349)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011489149	1630011497512	1630012004391	515242	495198		11.7	0.0	8564736.0	20082688.0	8564736.0	20099072.0	22729104092.0	15152670714.0	491560.0	28930.0	15153130099.0	7576335040.0	728978.0	19.0	/scratch1/btsheal/work/0e/58f977e1f7453c74401fd4546476c5			86756824	SRX2248349
8875	3402070.pbs02	fastq_merge	SRX398864	fastq_merge (SRX398864)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017608390	1630017627446	1630017637452	29062	7349		10.2	0.0	8818688.0	20078592.0	8818688.0	20094976.0	366938263.0	244561614.0	8156.0	493.0	245021120.0	122280552.0	13933.0	0.0	/scratch1/btsheal/work/0f/0cc7999c406ced59df331a61584f64			1690656	SRX398864
7858	3400071.pbs02	fastq_merge	SRX465285	fastq_merge (SRX465285)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013743850	1630013753574	1630013871823	127973	102950		13.2	0.0	8544256.0	20078592.0	8544256.0	20094976.0	5633436630.0	3755560514.0	121999.0	7189.0	3756020012.0	1877779998.0	236423.0	4.0	/scratch1/btsheal/work/0f/1054ba7f56b1d3628f61dfbf4bed4d			36095140	SRX465285
5593	3397122.pbs02	fastq_merge	SRX465242	fastq_merge (SRX465242)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005162773	1630005176037	1630005265761	102988	81792		9.2	0.0	8462336.0	20078592.0	8462336.0	20094976.0	3556187364.0	2370727668.0	77095.0	4547.0	2371187168.0	1185363576.0	157282.0	9.0	/scratch1/btsheal/work/0f/803b56268eac839ace5d052020c731			20617800	SRX465242
3654	3394010.pbs02	fastq_merge	SRX479320	fastq_merge (SRX479320)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997748393	1629997760538	1629998843840	1095447	1077265		12.5	0.0	8826880.0	20082688.0	8826880.0	20099072.0	61038353863.0	40692167401.0	1319700.0	77647.0	40692626608.0	20346083296.0	2105460.0	8.0	/scratch1/btsheal/work/10/2a34ad165a5e5a4d38615ad57ade4c			289068464	SRX479320
